anchor,positive,negative
Electric piano,Harmonica,no Harmonica
Electric piano,Harp,no Electric piano
Electric piano,Harp,no Harp
Electric piano,Harpsichord,no Electric piano
Electric piano,Harpsichord,no Harpsichord
Electric piano,Hi-hat,no Electric piano
Electric piano,Hi-hat,no Hi-hat
Electric piano,Jingle bell,no Electric piano
Electric piano,Jingle bell,no Jingle bell
Electric piano,Mallet percussion,no Electric piano
Electric piano,Mallet percussion,no Mallet percussion
Electric piano,Maraca,no Electric piano
Electric piano,Maraca,no Maraca
Electric piano,"Marimba, xylophone",no Electric piano
Electric piano,"Marimba, xylophone","no Marimba, xylophone"
Electric piano,Mellotron,no Electric piano
Electric piano,Mellotron,no Mellotron
Electric piano,Musical ensemble,no Electric piano
Electric piano,Musical ensemble,no Musical ensemble
Electric piano,Oboe,no Electric piano
Electric piano,Oboe,no Oboe
Electric piano,Orchestra,no Electric piano
Electric piano,Orchestra,no Orchestra
Electric piano,Organ,no Electric piano
Electric piano,Organ,no Organ
Electric piano,Percussion,no Electric piano
Electric piano,Percussion,no Percussion
Electric piano,Pizzicato,no Electric piano
Electric piano,Pizzicato,no Pizzicato
Electric piano,Rattle (instrument),no Electric piano
Electric piano,Rattle (instrument),no Rattle (instrument)
Electric piano,Rhodes piano,no Electric piano
Electric piano,Rhodes piano,no Rhodes piano
Electric piano,Sampler,no Electric piano
Electric piano,Sampler,no Sampler
Electric piano,Saxophone,no Electric piano
Electric piano,Saxophone,no Saxophone
Electric piano,Scratching (performance technique),no Electric piano
Electric piano,Scratching (performance technique),no Scratching (performance technique)
Electric piano,Shofar,no Electric piano
Electric piano,Shofar,no Shofar
Electric piano,Singing bowl,no Electric piano
Electric piano,Singing bowl,no Singing bowl
Electric piano,Snare drum,no Electric piano
Electric piano,Snare drum,no Snare drum
Electric piano,Soprano saxophone,no Electric piano
Electric piano,Soprano saxophone,no Soprano saxophone
Electric piano,Steelpan,no Electric piano
Electric piano,Steelpan,no Steelpan
Electric piano,String section,no Electric piano
Electric piano,String section,no String section
Electric piano,Synthesizer,no Electric piano
Electric piano,Synthesizer,no Synthesizer
Electric piano,Tabla,no Electric piano
Electric piano,Tabla,no Tabla
Electric piano,Tambourine,no Electric piano
Electric piano,Tambourine,no Tambourine
Electric piano,Theremin,no Electric piano
Electric piano,Theremin,no Theremin
Electric piano,Timpani,no Electric piano
Electric piano,Timpani,no Timpani
Electric piano,Trombone,no Electric piano
Electric piano,Trombone,no Trombone
Electric piano,Trumpet,no Electric piano
Electric piano,Trumpet,no Trumpet
Electric piano,Tubular bells,no Electric piano
Electric piano,Tubular bells,no Tubular bells
Electric piano,Tuning fork,no Electric piano
Electric piano,Tuning fork,no Tuning fork
Electric piano,Vibraphone,no Electric piano
Electric piano,Vibraphone,no Vibraphone
Electric piano,"Violin, fiddle",no Electric piano
Electric piano,"Violin, fiddle","no Violin, fiddle"
Electric piano,Wind chime,no Electric piano
Electric piano,Wind chime,no Wind chime
Electric piano,"Wind instrument, woodwind instrument",no Electric piano
Electric piano,"Wind instrument, woodwind instrument","no Wind instrument, woodwind instrument"
Electric piano,Wood block,no Electric piano
Electric piano,Wood block,no Wood block
Flute,Accordion,no Flute
Flute,Accordion,no Accordion
Flute,Alto saxophone,no Flute
Flute,Alto saxophone,no Alto saxophone
Flute,Bagpipes,no Flute
Flute,Bagpipes,no Bagpipes
Flute,Bass (instrument role),no Flute
Flute,Bass (instrument role),no Bass (instrument role)
Flute,Bassoon,no Flute
Flute,Bassoon,no Bassoon
Flute,Bell,no Flute
Flute,Bell,no Bell
Flute,Bicycle bell,no Flute
Flute,Bicycle bell,no Bicycle bell
Flute,Change ringing (campanology),no Flute
Flute,Change ringing (campanology),no Change ringing (campanology)
Flute,Chime,no Flute
Flute,Chime,no Chime
Flute,Choir,no Flute
Flute,Choir,no Choir
Flute,Church bell,no Flute
Flute,Church bell,no Church bell
Flute,Clarinet,no Flute
Flute,Clarinet,no Clarinet
Flute,Cowbell,no Flute
Flute,Cowbell,no Cowbell
Flute,Didgeridoo,no Flute
Flute,Didgeridoo,no Didgeridoo
Flute,Harmonica,no Flute
Flute,Harmonica,no Harmonica
Flute,Harp,no Flute
Flute,Harp,no Harp
Flute,Jingle bell,no Flute
Flute,Jingle bell,no Jingle bell
Flute,Musical ensemble,no Flute
Flute,Musical ensemble,no Musical ensemble
Flute,Oboe,no Flute
Flute,Oboe,no Oboe
Flute,Saxophone,no Flute
Flute,Saxophone,no Saxophone
Flute,Scratching (performance technique),no Flute
Flute,Scratching (performance technique),no Scratching (performance technique)
Flute,Shofar,no Flute
Flute,Shofar,no Shofar
Flute,Singing bowl,no Flute
Flute,Singing bowl,no Singing bowl
Flute,Soprano saxophone,no Flute
Flute,Soprano saxophone,no Soprano saxophone
Flute,Theremin,no Flute
Flute,Theremin,no Theremin
Flute,Tuning fork,no Flute
Flute,Tuning fork,no Tuning fork
Flute,Wind chime,no Flute
Flute,Wind chime,no Wind chime
French horn,Accordion,no French horn
French horn,Accordion,no Accordion
French horn,Alto saxophone,no French horn
French horn,Alto saxophone,no Alto saxophone
French horn,Bagpipes,no French horn
French horn,Bagpipes,no Bagpipes
French horn,Bass (instrument role),no French horn
French horn,Bass (instrument role),no Bass (instrument role)
French horn,Bassoon,no French horn
French horn,Bassoon,no Bassoon
French horn,Bell,no French horn
French horn,Bell,no Bell
French horn,Bicycle bell,no French horn
French horn,Bicycle bell,no Bicycle bell
French horn,Bowed string instrument,no French horn
French horn,Bowed string instrument,no Bowed string instrument
French horn,Bugle,no French horn
French horn,Bugle,no Bugle
French horn,Cello,no French horn
French horn,Cello,no Cello
French horn,Change ringing (campanology),no French horn
French horn,Change ringing (campanology),no Change ringing (campanology)
French horn,Chime,no French horn
French horn,Chime,no Chime
French horn,Choir,no French horn
French horn,Choir,no Choir
French horn,Church bell,no French horn
French horn,Church bell,no Church bell
French horn,Clarinet,no French horn
French horn,Clarinet,no Clarinet
French horn,Cornet,no French horn
French horn,Cornet,no Cornet
French horn,Cowbell,no French horn
French horn,Cowbell,no Cowbell
French horn,Didgeridoo,no French horn
French horn,Didgeridoo,no Didgeridoo
French horn,Double bass,no French horn
French horn,Double bass,no Double bass
French horn,Flute,no French horn
French horn,Flute,no Flute
French horn,Harmonica,no French horn
French horn,Harmonica,no Harmonica
French horn,Harp,no French horn
French horn,Harp,no Harp
French horn,Jingle bell,no French horn
French horn,Jingle bell,no Jingle bell
French horn,Musical ensemble,no French horn
French horn,Musical ensemble,no Musical ensemble
French horn,Oboe,no French horn
French horn,Oboe,no Oboe
French horn,Pizzicato,no French horn
French horn,Pizzicato,no Pizzicato
French horn,Saxophone,no French horn
French horn,Saxophone,no Saxophone
French horn,Scratching (performance technique),no French horn
French horn,Scratching (performance technique),no Scratching (performance technique)
French horn,Shofar,no French horn
French horn,Shofar,no Shofar
French horn,Singing bowl,no French horn
French horn,Singing bowl,no Singing bowl
French horn,Soprano saxophone,no French horn
French horn,Soprano saxophone,no Soprano saxophone
French horn,String section,no French horn
French horn,String section,no String section
French horn,Theremin,no French horn
French horn,Theremin,no Theremin
French horn,Trombone,no French horn
French horn,Trombone,no Trombone
French horn,Trumpet,no French horn
French horn,Trumpet,no Trumpet
French horn,Tuning fork,no French horn
French horn,Tuning fork,no Tuning fork
French horn,"Violin, fiddle",no French horn
French horn,"Violin, fiddle","no Violin, fiddle"
French horn,Wind chime,no French horn
French horn,Wind chime,no Wind chime
French horn,"Wind instrument, woodwind instrument",no French horn
French horn,"Wind instrument, woodwind instrument","no Wind instrument, woodwind instrument"
Glockenspiel,Accordion,no Glockenspiel
Glockenspiel,Accordion,no Accordion
Glockenspiel,Alto saxophone,no Glockenspiel
Glockenspiel,Alto saxophone,no Alto saxophone
Glockenspiel,Bagpipes,no Glockenspiel
Glockenspiel,Bagpipes,no Bagpipes
Glockenspiel,Bass (instrument role),no Glockenspiel
Glockenspiel,Bass (instrument role),no Bass (instrument role)
Glockenspiel,Bassoon,no Glockenspiel
Glockenspiel,Bassoon,no Bassoon
Glockenspiel,Bell,no Glockenspiel
Glockenspiel,Bell,no Bell
Glockenspiel,Bicycle bell,no Glockenspiel
Glockenspiel,Bicycle bell,no Bicycle bell
Glockenspiel,Bowed string instrument,no Glockenspiel
Glockenspiel,Bowed string instrument,no Bowed string instrument
Glockenspiel,Brass Instrument,no Glockenspiel
Glockenspiel,Brass Instrument,no Brass Instrument
Glockenspiel,Bugle,no Glockenspiel
Glockenspiel,Bugle,no Bugle
Glockenspiel,Cello,no Glockenspiel
Glockenspiel,Cello,no Cello
Glockenspiel,Change ringing (campanology),no Glockenspiel
Glockenspiel,Change ringing (campanology),no Change ringing (campanology)
Glockenspiel,Chime,no Glockenspiel
Glockenspiel,Chime,no Chime
Glockenspiel,Choir,no Glockenspiel
Glockenspiel,Choir,no Choir
Glockenspiel,Church bell,no Glockenspiel
Glockenspiel,Church bell,no Church bell
Glockenspiel,Clarinet,no Glockenspiel
Glockenspiel,Clarinet,no Clarinet
Glockenspiel,Cornet,no Glockenspiel
Glockenspiel,Cornet,no Cornet
Glockenspiel,Cowbell,no Glockenspiel
Glockenspiel,Cowbell,no Cowbell
Glockenspiel,Didgeridoo,no Glockenspiel
Glockenspiel,Didgeridoo,no Didgeridoo
Glockenspiel,Double bass,no Glockenspiel
Glockenspiel,Double bass,no Double bass
Glockenspiel,Flute,no Glockenspiel
Glockenspiel,Flute,no Flute
Glockenspiel,French horn,no Glockenspiel
Glockenspiel,French horn,no French horn
Glockenspiel,Harmonica,no Glockenspiel
Glockenspiel,Harmonica,no Harmonica
Glockenspiel,Harp,no Glockenspiel
Glockenspiel,Harp,no Harp
Glockenspiel,Jingle bell,no Glockenspiel
Glockenspiel,Jingle bell,no Jingle bell
Glockenspiel,Musical ensemble,no Glockenspiel
Glockenspiel,Musical ensemble,no Musical ensemble
Glockenspiel,Oboe,no Glockenspiel
Glockenspiel,Oboe,no Oboe
Glockenspiel,Orchestra,no Glockenspiel
Glockenspiel,Orchestra,no Orchestra
Glockenspiel,Pizzicato,no Glockenspiel
Glockenspiel,Pizzicato,no Pizzicato
Glockenspiel,Saxophone,no Glockenspiel
Glockenspiel,Saxophone,no Saxophone
Glockenspiel,Scratching (performance technique),no Glockenspiel
Glockenspiel,Scratching (performance technique),no Scratching (performance technique)
Glockenspiel,Shofar,no Glockenspiel
Glockenspiel,Shofar,no Shofar
Glockenspiel,Singing bowl,no Glockenspiel
Glockenspiel,Singing bowl,no Singing bowl
Glockenspiel,Soprano saxophone,no Glockenspiel
Glockenspiel,Soprano saxophone,no Soprano saxophone
Glockenspiel,Steelpan,no Glockenspiel
Glockenspiel,Steelpan,no Steelpan
Glockenspiel,String section,no Glockenspiel
Glockenspiel,String section,no String section
Glockenspiel,Theremin,no Glockenspiel
Glockenspiel,Theremin,no Theremin
Glockenspiel,Trombone,no Glockenspiel
Glockenspiel,Trombone,no Trombone
Glockenspiel,Trumpet,no Glockenspiel
Glockenspiel,Trumpet,no Trumpet
Glockenspiel,Tuning fork,no Glockenspiel
Glockenspiel,Tuning fork,no Tuning fork
Glockenspiel,Vibraphone,no Glockenspiel
Glockenspiel,Vibraphone,no Vibraphone
Glockenspiel,"Violin, fiddle",no Glockenspiel
Glockenspiel,"Violin, fiddle","no Violin, fiddle"
Glockenspiel,Wind chime,no Glockenspiel
Glockenspiel,Wind chime,no Wind chime
Glockenspiel,"Wind instrument, woodwind instrument",no Glockenspiel
Glockenspiel,"Wind instrument, woodwind instrument","no Wind instrument, woodwind instrument"
Gong,Accordion,no Gong
Gong,Accordion,no Accordion
Gong,Alto saxophone,no Gong
Gong,Alto saxophone,no Alto saxophone
Gong,Bagpipes,no Gong
Gong,Bagpipes,no Bagpipes
Gong,Bass (instrument role),no Gong
Gong,Bass (instrument role),no Bass (instrument role)
Gong,Bassoon,no Gong
Gong,Bassoon,no Bassoon
Gong,Bell,no Gong
Gong,Bell,no Bell
Gong,Bicycle bell,no Gong
Gong,Bicycle bell,no Bicycle bell
Gong,Bowed string instrument,no Gong
Gong,Bowed string instrument,no Bowed string instrument
Gong,Brass Instrument,no Gong
Gong,Brass Instrument,no Brass Instrument
Gong,Bugle,no Gong
Gong,Bugle,no Bugle
Gong,Cello,no Gong
Gong,Cello,no Cello
Gong,Change ringing (campanology),no Gong
Gong,Change ringing (campanology),no Change ringing (campanology)
Gong,Chime,no Gong
Gong,Chime,no Chime
Gong,Choir,no Gong
Gong,Choir,no Choir
Gong,Church bell,no Gong
Gong,Church bell,no Church bell
Gong,Clarinet,no Gong
Gong,Clarinet,no Clarinet
Gong,Cornet,no Gong
Gong,Cornet,no Cornet
Gong,Cowbell,no Gong
Gong,Cowbell,no Cowbell
Gong,Didgeridoo,no Gong
Gong,Didgeridoo,no Didgeridoo
Gong,Double bass,no Gong
Gong,Double bass,no Double bass
Gong,Flute,no Gong
Gong,Flute,no Flute
Gong,French horn,no Gong
Gong,French horn,no French horn
Gong,Glockenspiel,no Gong
Gong,Glockenspiel,no Glockenspiel
Gong,Harmonica,no Gong
Gong,Harmonica,no Harmonica
Gong,Harp,no Gong
Gong,Harp,no Harp
Gong,Jingle bell,no Gong
Gong,Jingle bell,no Jingle bell
Gong,Mallet percussion,no Gong
Gong,Mallet percussion,no Mallet percussion
Gong,"Marimba, xylophone",no Gong
Gong,"Marimba, xylophone","no Marimba, xylophone"
Gong,Musical ensemble,no Gong
Gong,Musical ensemble,no Musical ensemble
Gong,Oboe,no Gong
Gong,Oboe,no Oboe
Gong,Orchestra,no Gong
Gong,Orchestra,no Orchestra
Gong,Pizzicato,no Gong
Gong,Pizzicato,no Pizzicato
Gong,Saxophone,no Gong
Gong,Saxophone,no Saxophone
Gong,Scratching (performance technique),no Gong
Gong,Scratching (performance technique),no Scratching (performance technique)
Gong,Shofar,no Gong
Gong,Shofar,no Shofar
Gong,Singing bowl,no Gong
Gong,Singing bowl,no Singing bowl
Gong,Soprano saxophone,no Gong
Gong,Soprano saxophone,no Soprano saxophone
Gong,Steelpan,no Gong
Gong,Steelpan,no Steelpan
Gong,String section,no Gong
Gong,String section,no String section
Gong,Theremin,no Gong
Gong,Theremin,no Theremin
Gong,Trombone,no Gong
Gong,Trombone,no Trombone
Gong,Trumpet,no Gong
Gong,Trumpet,no Trumpet
Gong,Tubular bells,no Gong
Gong,Tubular bells,no Tubular bells
Gong,Tuning fork,no Gong
Gong,Tuning fork,no Tuning fork
Gong,Vibraphone,no Gong
Gong,Vibraphone,no Vibraphone
Gong,"Violin, fiddle",no Gong
Gong,"Violin, fiddle","no Violin, fiddle"
Gong,Wind chime,no Gong
Gong,Wind chime,no Wind chime
Gong,"Wind instrument, woodwind instrument",no Gong
Gong,"Wind instrument, woodwind instrument","no Wind instrument, woodwind instrument"
Guitar,Accordion,no Guitar
Guitar,Accordion,no Accordion
Guitar,Acoustic guitar,no Guitar
Guitar,Acoustic guitar,no Acoustic guitar
Guitar,Alto saxophone,no Guitar
Guitar,Alto saxophone,no Alto saxophone
Guitar,Bagpipes,no Guitar
Guitar,Bagpipes,no Bagpipes
Guitar,Banjo,no Guitar
Guitar,Banjo,no Banjo
Guitar,Bass (instrument role),no Guitar
Guitar,Bass (instrument role),no Bass (instrument role)
Guitar,Bass drum,no Guitar
Guitar,Bass drum,no Bass drum
Guitar,Bass guitar,no Guitar
Guitar,Bass guitar,no Bass guitar
Guitar,Bassoon,no Guitar
Guitar,Bassoon,no Bassoon
Guitar,Bell,no Guitar
Guitar,Bell,no Bell
Guitar,Bicycle bell,no Guitar
Guitar,Bicycle bell,no Bicycle bell
